file	percent	reads	taxon_id	taxon_name
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	5.612054	4988814	83618	Pseudoxanthomonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	1.706786	1517241	68	Lysobacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	1.182436	1051122	83614	Luteimonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	1.076134	956625	338	Xanthomonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	1.056543	939210	40323	Stenotrophomonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.427596	380110	398041	Flavisolibacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.171421	152384	490567	Arenimonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.150554	133834	286	Pseudomonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.135922	120827	75309	Rhodanobacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.123597	109871	141948	Thermomonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.091989	81773	1649512	Vulcaniibacterium
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.077964	69306	174951	Ramlibacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.066425	59048	231454	Dyella
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.041104	36539	323413	Dokdonella
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.035065	31171	34072	Variovorax
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.034091	30305	47251	Leptolyngbya
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.033204	29517	93	Stella
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.032468	28862	242605	Luteibacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.031319	27841	111782	Tolypothrix
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.027675	24602	1648511	Cnuella
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.027070	24064	2370	Xylella
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.020503	18226	295418	Rubellimicrobium
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.020165	17926	13687	Sphingomonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.018084	16076	79328	Chitinophaga
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.018040	16037	46913	Devosia
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.017871	15886	12916	Acidovorax
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.017804	15827	84567	Pedobacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.017667	15705	460073	Segetibacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.016923	15044	52972	Polaromonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.016502	14669	149698	Massilia
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.016469	14640	41275	Brevundimonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.015588	13857	28067	Rubrivivax
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.014766	13126	354354	Niastella
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.014190	12614	70411	Frateuria
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.014074	12511	999506	Pseudofulvimonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.013527	12025	1004301	Flavihumibacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.013107	11651	1453544	Tahibacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.012775	11356	886360	Rudaea
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.012285	10921	1005722	Phormidesmis
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.011552	10269	292713	Silanimonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.011366	10104	441	Gluconobacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.011253	10003	32008	Burkholderia
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.010895	9685	265718	Aquimonas
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.010590	9414	237	Flavobacterium
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.010364	9213	75	Caulobacter
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.009774	8689	28065	Rhodoferax
kaiju_out/Myxacorys_chilensis_ATA2-1-KO14.reads.out	0.009774	8689	1649642	Oleiagrimonas
