file	percent	reads	taxon_id	taxon_name
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	16.711613	11741636	41297	Sphingomonadaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	1.935776	1360083	1162	Nostocaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	1.510501	1061283	80864	Comamonadaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	1.341384	942461	1185	Rivulariaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.430096	302187	1892264	Fortieaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.345057	242438	1892263	Hapalosiphonaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.222934	156634	119060	Burkholderiaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.211993	148947	1892259	Aphanizomenonaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.148387	104257	506	Alcaligenaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.129175	90759	75682	Oxalobacteraceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.102385	71936	119859	Tolypothrichaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.091256	64117	1182	Scytonemataceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.052064	36580	135621	Pseudomonadaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.042751	30037	1892261	Chlorogloeopsidaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.037271	26187	32033	Xanthomonadaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.032422	22780	90964	Staphylococcaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.031997	22481	1890438	Leptolyngbyaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.030969	21759	2008793	Sterolibacteriaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.029617	20809	335929	Erythrobacteraceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.027492	19316	2008794	Zoogloeaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.026630	18710	76892	Caulobacteraceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.025892	18192	41295	Rhodospirillaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.024527	17233	433	Acetobacteraceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.022538	15835	31989	Rhodobacteraceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.019583	13759	1892254	Oscillatoriaceae
kaiju_out/Goleter_admare_HA4340-LM2.reads.out	0.016026	11260	481	Neisseriaceae
