file	percent	reads	taxon_id	taxon_name
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	27.953693	821	85023	Microbacteriaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	2.042901	60	1328881	Candidatus Midichloriaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	2.042901	60	1892254	Oscillatoriaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	1.940756	57	44746	Holosporaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	1.191692	35	80864	Comamonadaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.749064	22	1890438	Leptolyngbyaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.680967	20	76892	Caulobacteraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.510725	15	2070	Pseudonocardiaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.408580	12	1268	Micrococcaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.340483	10	45401	Hyphomicrobiaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.272387	8	41295	Rhodospirillaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.102145	3	468	Moraxellaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.102145	3	775	Rickettsiaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.102145	3	90964	Staphylococcaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	433	Acetobacteraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	444	Legionellaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	543	Enterobacteriaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	772	Bartonellaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	868	Cardiobacteriaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	942	Anaplasmataceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	1300	Streptococcaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	1762	Mycobacteriaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	31989	Rhodobacteraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.068097	2	119060	Burkholderiaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	170	Leptospiraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	2004	Streptosporangiaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	2062	Streptomycetaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	28256	Halomonadaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	41297	Sphingomonadaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	85025	Nocardiaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	85030	Geodermatophilaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	118968	Coxiellaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	171552	Prevotellaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	655351	Cohaesibacteraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	1655514	Pelagibacteraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	1777752	Candidatus Paracaedibacteraceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	1892251	Coleofasciculaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.034048	1	1892263	Hapalosiphonaceae
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	0.000000	0	10239	Viruses
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	7.252298	213	NA	cannot be assigned to a (non-viral) family
kaiju_out/Nodosilinea_sp._WJT8-NPBG4.contig.out	53.149474	1561	NA	unclassified
