file	percent	reads	taxon_id	taxon_name
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	5.383111	3425751	1890438	Leptolyngbyaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	1.513961	963468	85030	Geodermatophilaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.472541	300720	1162	Nostocaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.249040	158486	1892254	Oscillatoriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.247080	157239	1185	Rivulariaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.197813	125886	433	Acetobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.194535	123800	1892252	Microcoleaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.159044	101214	1182	Scytonemataceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.134478	85580	1892263	Hapalosiphonaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.119056	75766	1890528	Chroococcidiopsidaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.110136	70089	1892251	Coleofasciculaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.108563	69088	1890464	Chroococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.095930	61049	1890436	Pseudanabaenaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.086915	55312	1890426	Synechococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.085022	54107	119859	Tolypothrichaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.077321	49206	1890450	Aphanothecaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.075510	48054	1892255	Gomontiellaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.067456	42928	1890428	Merismopediaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.054866	34916	1892249	Cyanothecaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.054192	34487	1892259	Aphanizomenonaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.045345	28857	1268	Micrococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.045172	28747	1890500	Hyellaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.043335	27578	1969992	Desertifilaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.040015	25465	2303730	Prochlorotrichaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.035029	22292	1890429	Acaryochloridaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.034832	22167	1890431	Chamaesiphonaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.029774	18948	1890482	Entophysalidaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.029025	18471	1892261	Chlorogloeopsidaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.026284	16727	119045	Methylobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.024868	15826	1890498	Dermocarpellaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.023594	15015	1892258	Symphyonemataceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.021515	13692	1890449	Microcystaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.019969	12708	219687	Gemmatimonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.019064	12132	1890422	Gloeobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.018145	11547	2070	Pseudonocardiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.017992	11450	41295	Rhodospirillaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.015777	10040	76892	Caulobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.015019	9558	2062	Streptomycetaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.013617	8666	1890448	Spirulinaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.012276	7812	41294	Bradyrhizobiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.011399	7254	28056	Micromonosporaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.010230	6510	1890430	Coelosphaeriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.010197	6489	1955043	Gloeomargaritaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.009026	5744	1892264	Fortieaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.008632	5493	85015	Nocardioidaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.008386	5337	69277	Phyllobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.007433	4730	119060	Burkholderiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.007198	4581	41297	Sphingomonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.007029	4473	186817	Bacillaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006933	4412	31989	Rhodobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006652	4233	1890499	Xenococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006443	4100	1762	Mycobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006408	4078	82115	Rhizobiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006378	4059	1890452	Cyanobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006249	3977	1853232	Hymenobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.006191	3940	186807	Peptococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.005594	3560	563835	Chitinophagaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.005184	3299	80864	Comamonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.005019	3194	39	Archangiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004933	3139	85023	Microbacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004859	3092	85025	Nocardiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004647	2957	1890497	Hydrococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004483	2853	75682	Oxalobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004477	2849	183710	Deinococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004238	2697	2004	Streptosporangiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004188	2665	89373	Cytophagaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.004005	2549	2012	Thermomonosporaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003745	2383	1213	Prochloraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003735	2377	49546	Flavobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003713	2363	85021	Intrasporangiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003658	2328	84566	Sphingobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003540	2253	206379	Nitrosomonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003529	2246	135621	Pseudomonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003349	2131	45401	Hyphomicrobiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003245	2065	31	Myxococcaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.003058	1946	85016	Cellulomonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002960	1884	204434	Acidobacteriaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002846	1811	32033	Xanthomonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002709	1724	186822	Paenibacillaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002580	1642	49	Polyangiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002387	1519	83778	Kineosporiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002186	1391	2048906	Pyrinomonadaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002175	1384	213422	Geobacteraceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002109	1342	1046	Chromatiaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.002040	1298	506	Alcaligenaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.001879	1196	104174	Oscillochloridaceae
kaiju_out/Myxacorys_californica_WJT36-NPBG1.reads.out	0.001871	1191	28256	Halomonadaceae
