file	percent	reads	taxon_id	taxon_name
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	9.179674	3958	186650	Microvirga
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	6.953174	2998	407	Methylobacterium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	5.696129	2456	1839	Nocardioides
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	4.965559	2141	1763	Mycobacterium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	2.177795	939	1866885	Mycolicibacterium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	1.171232	505	33882	Microbacterium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.422107	182	482629	Hassallia
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.292228	126	111782	Tolypothrix
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.166987	72	1827	Rhodococcus
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.164668	71	1177	Nostoc
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.148433	64	1904377	Acuticoccus
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.132198	57	379	Rhizobium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.122921	53	68287	Mesorhizobium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.106686	46	2282523	Methylorubrum
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.099729	43	182269	Aurantimonas
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.097409	42	85413	Bosea
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.092771	40	1883	Streptomyces
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.092771	40	86795	Marmoricola
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.090452	39	1203	Scytonema
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.076536	33	20	Phenylobacterium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.069578	30	374	Bradyrhizobium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.064940	28	28105	Sinorhizobium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.062620	27	2040	Aeromicrobium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.060301	26	13687	Sphingomonas
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.057982	25	1817	Nocardia
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.057982	25	2053	Gordonia
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.057982	25	1734920	Pseudorhodoplanes
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.055663	24	165697	Sphingopyxis
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.048705	21	2044	Pimelobacter
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.041747	18	414371	Aureimonas
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.039428	17	1186	Calothrix
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.034789	15	670516	Mycobacteroides
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.034789	15	2026349	Enterovirga
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.032470	14	265	Paracoccus
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.032470	14	1847	Pseudonocardia
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.032470	14	1073531	Mycolicibacter
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.030151	13	1707	Cellulomonas
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.027831	12	125216	Roseomonas
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.027831	12	217510	Fulvimarina
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.025512	11	286	Pseudomonas
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.025512	11	1988	Actinomadura
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.023193	10	1663	Arthrobacter
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.023193	10	1873	Micromonospora
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.023193	10	1082930	Pelagibacterium
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.020873	9	281472	Jiangella
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.018554	8	191	Azospirillum
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.018554	8	279	Xanthobacter
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.018554	8	1190	Fischerella
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.018554	8	28209	Chelatococcus
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.018554	8	33877	Agromyces
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.018554	8	204447	Skermanella
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.016235	7	1813	Amycolatopsis
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.016235	7	106591	Ensifer
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.016235	7	1097465	Pararhodobacter
kaiju_out/Tolypothrix_carrinoi_HA7290-LM1.contig.out	0.013916	6	357	Agrobacterium
